Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Promo_Intensity,Customer_Footfall,Stockout_Rate,Competitor_Count,Store_Type,Region,Holiday_Score,Date_2024
2,2024-09-09,1748000.65,1,77.97,3.546,215.5148295,7.852,0.97,6825,0.35,10,A,South,7,2024-09-09
2,2024-09-16,1691439.52,0,78.85,3.526,215.6944378,7.852,0.39,2588,0.02,1,A,East,5,2024-09-16
2,2024-09-23,1669299.78,0,75.58,3.467,216.0282356,7.852,0.89,6472,0.45,4,B,South,3,2024-09-23
2,2024-09-30,1650394.44,0,78.14,3.355,216.3620333,7.852,0.63,3407,0.24,3,B,West,4,2024-09-30
2,2024-10-07,1837553.43,0,69.92,3.285,216.6958311,7.441,0.79,7965,0.23,2,A,North,5,2024-10-07
2,2024-10-14,1743882.19,0,71.67,3.274,217.0048261,7.441,0.5,6846,0.28,4,A,East,1,2024-10-14
2,2024-10-21,1834680.25,0,64.53,3.353,217.1650042,7.441,0.58,6722,0.07,5,B,South,2,2024-10-21
2,2024-10-28,1769296.25,0,65.87,3.372,217.3251824,7.441,0.49,5390,0.23,0,B,East,0,2024-10-28
2,2024-11-04,1959707.9,0,55.53,3.332,217.4853605,7.441,0.2,5440,0.42,1,B,West,2,2024-11-04
2,2024-11-11,1920725.15,0,59.33,3.297,217.6455387,7.441,0.72,3629,0.01,0,C,East,1,2024-11-11
2,2024-11-18,1902762.5,0,62.01,3.308,217.8670218,7.441,0.28,2994,0.14,2,B,West,1,2024-11-18
2,2024-11-25,2614202.3,1,56.36,3.236,218.1130269,7.441,0.02,7679,0.0,7,A,North,8,2024-11-25
2,2024-12-02,1954952.0,0,48.74,3.172,218.3590319,7.441,0.65,6798,0.21,7,B,East,1,2024-12-02
2,2024-12-09,2290549.32,0,41.76,3.158,218.605037,7.441,0.18,4059,0.36,3,B,South,5,2024-12-09
2,2024-12-16,2432736.52,0,50.13,3.159,218.8217928,7.441,0.94,7275,0.4,5,A,East,4,2024-12-16
2,2024-12-23,3224369.8,0,46.66,3.112,218.9995495,7.441,0.95,6572,0.47,8,B,East,0,2024-12-23
2,2024-12-30,1874226.52,1,44.57,3.129,219.1773063,7.441,0.91,4986,0.3,6,B,West,7,2024-12-30
2,2024-01-06,1799520.14,0,46.75,3.157,219.355063,7.057,0.37,2400,0.13,1,C,West,2,2024-01-06
2,2024-01-13,1744725.48,0,45.99,3.261,219.5328198,7.057,0.02,4855,0.46,10,B,South,4,2024-01-13
2,2024-01-20,1711769.11,0,51.7,3.268,219.6258417,7.057,0.93,4224,0.39,1,B,North,3,2024-01-20
2,2024-01-27,1660906.14,0,50.5,3.29,219.7188636,7.057,0.43,5412,0.29,2,B,North,1,2024-01-27
2,2024-02-03,1935299.94,0,55.21,3.36,219.8118854,7.057,0.97,2056,0.35,7,B,West,2,2024-02-03
2,2024-02-10,2103322.68,1,46.98,3.409,219.9049073,7.057,0.96,3875,0.46,9,B,South,9,2024-02-10
2,2024-02-17,2196688.46,0,43.82,3.51,220.0651993,7.057,0.85,6543,0.36,8,B,East,0,2024-02-17
2,2024-02-24,1861802.7,0,54.63,3.555,220.275944,7.057,0.29,6298,0.18,2,B,South,2,2024-02-24
2,2024-03-02,1952555.66,0,58.79,3.63,220.4866886,7.057,0.39,5768,0.36,8,C,South,4,2024-03-02
2,2024-03-09,1937628.26,0,57.11,3.669,220.6974332,7.057,0.85,7752,0.02,9,A,South,5,2024-03-09
2,2024-03-16,1976082.13,0,63.68,3.734,220.8498468,7.057,0.32,6833,0.19,7,A,North,3,2024-03-16
2,2024-03-23,1790439.16,0,64.01,3.787,220.9244858,7.057,0.17,6297,0.2,4,B,East,2,2024-03-23
2,2024-03-30,1857480.84,0,66.83,3.845,220.9991248,7.057,0.56,3353,0.08,10,B,South,5,2024-03-30
2,2024-04-06,2129035.91,0,68.43,3.891,221.0737638,6.891,0.94,4410,0.01,9,A,North,5,2024-04-06
2,2024-04-13,1935869.1,0,68.08,3.891,221.1484028,6.891,0.7,6987,0.07,2,A,North,5,2024-04-13
2,2024-04-20,1847344.45,0,65.69,3.877,221.2021074,6.891,0.57,6311,0.33,10,B,West,4,2024-04-20
2,2024-04-27,1764133.09,0,67.2,3.814,221.255812,6.891,0.1,4602,0.4,6,B,East,1,2024-04-27
2,2024-05-04,1923957.09,0,76.73,3.749,221.3095166,6.891,0.62,4934,0.49,8,C,South,2,2024-05-04
2,2024-05-11,1917520.99,0,73.87,3.688,221.3632212,6.891,0.99,2022,0.17,5,A,East,5,2024-05-11
2,2024-05-18,2000940.67,0,71.27,3.63,221.380331,6.891,0.14,4202,0.3,2,C,West,1,2024-05-18
2,2024-05-25,1912791.09,0,78.19,3.561,221.3828029,6.891,0.52,3209,0.47,4,B,West,5,2024-05-25
2,2024-06-01,1910092.37,0,78.38,3.501,221.3852748,6.891,0.88,4296,0.08,6,A,South,3,2024-06-01
2,2024-06-08,2010216.49,0,78.69,3.452,221.3877467,6.891,0.74,2748,0.36,7,B,North,3,2024-06-08
2,2024-06-15,1962924.3,0,80.56,3.393,221.4009901,6.891,0.7,2804,0.38,3,B,West,3,2024-06-15
2,2024-06-22,1887733.21,0,81.04,3.346,221.4411622,6.891,0.7,2133,0.04,1,A,North,1,2024-06-22
2,2024-06-29,1881046.12,0,86.32,3.286,221.4813343,6.891,0.36,6416,0.43,9,B,West,1,2024-06-29
2,2024-07-06,2041507.4,0,84.2,3.227,221.5215064,6.565,0.29,4437,0.41,1,B,East,5,2024-07-06
2,2024-07-13,1830075.13,0,80.17,3.256,221.5616784,6.565,0.81,2433,0.02,2,A,South,4,2024-07-13
2,2024-07-20,1819666.46,0,83.23,3.311,221.5701123,6.565,0.81,7141,0.05,7,A,West,2,2024-07-20
2,2024-07-27,1757923.88,0,86.37,3.407,221.5785461,6.565,0.87,6968,0.02,0,A,East,4,2024-07-27
2,2024-08-03,1946104.64,0,90.22,3.417,221.5869799,6.565,0.91,5671,0.17,6,B,West,1,2024-08-03
2,2024-08-10,1866719.96,0,88.55,3.494,221.5954138,6.565,0.51,5736,0.25,5,A,South,2,2024-08-10
2,2024-08-17,1928016.01,0,84.79,3.571,221.6751459,6.565,0.5,6039,0.27,1,B,East,3,2024-08-17
2,2024-08-24,1876788.15,0,76.91,3.62,221.8083518,6.565,0.8,4098,0.13,8,B,North,4,2024-08-24
2,2024-08-31,1947083.3,0,82.64,3.638,221.9415576,6.565,0.65,4917,0.46,4,B,West,4,2024-08-31
2,2024-09-07,1898777.07,1,87.65,3.73,222.0747635,6.565,0.7,2252,0.18,1,B,West,9,2024-09-07
2,2024-09-14,1814806.63,0,75.88,3.717,222.2174395,6.565,0.8,7061,0.02,2,B,East,1,2024-09-14
2,2024-09-21,1829415.67,0,71.09,3.721,222.4169362,6.565,0.89,6834,0.15,6,C,South,2,2024-09-21
2,2024-09-28,1746470.56,0,79.45,3.666,222.6164329,6.565,0.34,3129,0.27,6,B,West,3,2024-09-28
2,2024-10-05,1998321.04,0,70.27,3.617,222.8159296,6.17,0.38,5264,0.2,9,B,East,1,2024-10-05
2,2024-10-12,1900745.13,0,60.97,3.601,223.0154263,6.17,0.09,7435,0.14,0,B,South,3,2024-10-12
2,2024-10-19,1847990.41,0,68.08,3.594,223.0598077,6.17,0.58,2301,0.07,9,B,West,0,2024-10-19
2,2024-10-26,1834458.35,0,69.79,3.506,223.0783366,6.17,0.04,3977,0.41,10,B,East,0,2024-10-26
3,2024-02-05,461622.22,0,45.71,2.572,214.4248812,7.368,0.47,4763,0.5,10,B,South,3,2024-02-05
3,2024-02-12,420728.96,1,47.93,2.548,214.5747916,7.368,0.54,6005,0.16,3,B,West,9,2024-02-12
3,2024-02-19,421642.19,0,47.07,2.514,214.6198868,7.368,0.29,5241,0.19,5,C,West,2,2024-02-19
3,2024-02-26,407204.86,0,52.05,2.561,214.6475127,7.368,0.59,5057,0.31,7,B,South,2,2024-02-26
3,2024-03-05,415202.04,0,53.04,2.625,214.6751386,7.368,0.03,2550,0.36,2,A,South,1,2024-03-05
3,2024-03-12,384200.69,0,63.08,2.667,214.7027646,7.368,0.04,7574,0.2,2,B,East,3,2024-03-12
3,2024-03-19,375328.59,0,60.42,2.72,214.5301219,7.368,0.82,7411,0.45,7,A,West,1,2024-03-19
3,2024-03-26,359949.27,0,57.06,2.732,214.3241011,7.368,0.36,3587,0.28,7,A,West,2,2024-03-26
3,2024-04-02,423294.4,0,65.56,2.719,214.1180803,7.343,0.13,3822,0.23,7,B,East,2,2024-04-02
3,2024-04-09,415870.28,0,68.0,2.77,213.9120595,7.343,0.52,7920,0.32,0,B,West,2,2024-04-09
3,2024-04-16,354993.26,0,66.98,2.808,213.7726889,7.343,0.77,7260,0.48,7,C,West,4,2024-04-16
3,2024-04-23,339976.65,0,67.87,2.795,213.7221852,7.343,0.22,5217,0.4,7,C,West,0,2024-04-23
3,2024-04-30,361248.39,0,70.24,2.78,213.6716815,7.343,0.62,5496,0.02,1,A,North,1,2024-04-30
3,2024-05-07,399323.86,0,73.47,2.835,213.6211778,7.343,0.09,6409,0.17,8,B,South,1,2024-05-07
3,2024-05-14,384357.94,0,77.18,2.854,213.6196139,7.343,0.05,6279,0.24,6,C,North,2,2024-05-14
3,2024-05-21,343763.17,0,75.81,2.826,213.9116886,7.343,0.53,7783,0.16,7,A,North,4,2024-05-21
3,2024-05-28,350089.23,0,78.6,2.759,214.2037634,7.343,0.54,2712,0.35,1,B,South,1,2024-05-28
3,2024-06-04,396968.8,0,78.53,2.705,214.4958382,7.343,0.64,4175,0.41,3,C,North,5,2024-06-04
3,2024-06-11,355017.09,0,82.1,2.668,214.787913,7.343,0.73,7406,0.37,6,B,East,1,2024-06-11
3,2024-06-18,364076.85,0,83.52,2.637,214.7858259,7.343,0.98,6072,0.49,5,B,North,4,2024-06-18
3,2024-06-25,357346.48,0,83.79,2.653,214.6660741,7.343,0.52,5849,0.14,6,C,East,2,2024-06-25
3,2024-07-02,381151.72,0,82.2,2.669,214.5463222,7.346,0.32,4433,0.44,0,C,South,4,2024-07-02
3,2024-07-09,349214.18,0,81.75,2.642,214.4265704,7.346,0.8,5301,0.38,7,B,West,0,2024-07-09
3,2024-07-16,352728.78,0,84.32,2.623,214.4176476,7.346,0.27,2270,0.18,6,B,South,1,2024-07-16
3,2024-07-23,352864.49,0,83.32,2.608,214.5564968,7.346,0.44,3794,0.37,3,B,South,0,2024-07-23
3,2024-07-30,347955.05,0,82.04,2.64,214.695346,7.346,0.08,6906,0.05,0,B,North,1,2024-07-30
3,2024-08-06,402635.76,0,85.13,2.627,214.8341952,7.346,0.03,4462,0.39,7,A,South,0,2024-08-06
3,2024-08-13,339597.38,0,86.74,2.692,214.9730444,7.346,0.96,6293,0.27,9,B,South,1,2024-08-13
3,2024-08-20,351728.21,0,88.02,2.664,214.9314191,7.346,0.84,5394,0.15,6,C,East,5,2024-08-20
3,2024-08-27,362134.09,0,86.15,2.619,214.8897938,7.346,0.7,3079,0.33,7,C,West,2,2024-08-27
3,2024-09-03,366473.97,0,84.16,2.577,214.8481685,7.346,0.41,4878,0.32,9,B,North,5,2024-09-03
3,2024-09-10,352260.97,1,80.84,2.565,214.8065431,7.346,0.17,7322,0.1,0,B,West,10,2024-09-10
3,2024-09-17,363064.64,0,82.36,2.582,214.8322484,7.346,0.16,7740,0.02,4,B,West,4,2024-09-17
3,2024-09-24,355626.87,0,76.9,2.624,214.9084516,7.346,0.25,6723,0.22,8,C,West,1,2024-09-24
3,2024-10-01,358784.1,0,73.6,2.603,214.9846548,7.564,0.55,2603,0.28,4,B,North,4,2024-10-01
3,2024-10-08,395107.35,0,66.99,2.633,215.060858,7.564,0.71,7257,0.44,9,C,South,1,2024-10-08
3,2024-10-15,345584.39,0,69.71,2.72,215.1293114,7.564,0.66,7541,0.46,2,B,West,3,2024-10-15
3,2024-10-22,348895.98,0,71.64,2.725,215.17839,7.564,0.28,7176,0.26,8,B,North,2,2024-10-22
3,2024-10-29,348591.74,0,72.04,2.716,215.2274686,7.564,0.95,3585,0.38,8,C,South,2,2024-10-29
3,2024-11-05,423175.56,0,62.94,2.689,215.2765472,7.564,0.74,5057,0.22,3,B,West,4,2024-11-05
3,2024-11-12,386635.03,0,62.79,2.728,215.3256258,7.564,0.55,7006,0.37,3,A,East,5,2024-11-12
3,2024-11-19,372545.32,0,57.72,2.771,215.2074519,7.564,0.61,5985,0.1,10,A,North,3,2024-11-19
3,2024-11-26,565567.84,1,68.71,2.735,215.0614025,7.564,0.42,6689,0.19,7,C,West,9,2024-11-26
3,2024-12-03,476420.77,0,53.76,2.708,214.9153531,7.564,0.25,3395,0.32,6,B,North,2,2024-12-03
3,2024-12-10,467642.03,0,51.13,2.843,214.7693037,7.564,0.36,5688,0.01,10,B,East,0,2024-12-10
3,2024-12-17,498159.39,0,52.2,2.869,214.704919,7.564,0.76,2599,0.36,4,B,North,4,2024-12-17
3,2024-12-24,605990.41,0,57.16,2.886,214.7017828,7.564,0.01,2513,0.42,5,B,South,1,2024-12-24
3,2024-12-31,382677.76,1,53.2,2.943,214.6986466,7.564,0.12,7991,0.2,2,B,West,9,2024-12-31
3,2024-01-07,378241.34,0,53.35,2.976,214.6955104,7.551,0.05,3066,0.22,5,A,North,1,2024-01-07
3,2024-01-14,381061.1,0,44.76,2.983,214.7470729,7.551,0.04,4886,0.43,7,C,North,3,2024-01-14
3,2024-01-21,350876.7,0,50.74,3.016,215.1268275,7.551,0.86,4653,0.39,9,B,West,5,2024-01-21
3,2024-01-28,364866.24,0,48.71,3.01,215.5065821,7.551,0.7,6905,0.14,10,B,East,5,2024-01-28
3,2024-02-04,438516.53,0,45.95,2.989,215.8863367,7.551,0.47,3088,0.16,8,B,East,2,2024-02-04
3,2024-02-11,430526.21,1,43.57,3.022,216.2660913,7.551,0.1,6385,0.34,2,A,West,5,2024-02-11
3,2024-02-18,432782.1,0,61.58,3.045,216.5843571,7.551,0.49,6864,0.28,7,B,West,5,2024-02-18
3,2024-02-25,397211.19,0,67.4,3.065,216.8780275,7.551,0.47,4514,0.08,2,A,South,4,2024-02-25
3,2024-03-04,437084.51,0,65.11,3.288,217.1716979,7.551,0.17,5969,0.15,1,C,North,5,2024-03-04
3,2024-03-11,404753.3,0,61.29,3.459,217.4653683,7.551,0.43,5284,0.45,4,B,North,5,2024-03-11
3,2024-03-18,392109.51,0,69.47,3.488,217.7235226,7.551,0.4,6566,0.34,3,B,East,4,2024-03-18
3,2024-03-25,380683.67,0,72.94,3.473,217.9674705,7.551,0.62,4196,0.49,4,B,South,1,2024-03-25
3,2024-04-01,374556.08,0,68.76,3.524,218.2114184,7.574,0.64,6183,0.38,5,B,North,4,2024-04-01
3,2024-04-08,384075.31,0,72.55,3.622,218.4553663,7.574,0.05,2789,0.47,2,A,South,0,2024-04-08
3,2024-04-15,366250.69,0,75.88,3.743,218.6788642,7.574,0.37,5475,0.11,0,C,West,2,2024-04-15
3,2024-04-22,391860.04,0,76.91,3.807,218.851237,7.574,0.63,5153,0.39,3,B,North,5,2024-04-22
3,2024-04-29,367405.4,0,78.69,3.81,219.0236099,7.574,0.5,3664,0.01,5,A,West,3,2024-04-29
3,2024-05-06,413042.12,0,69.45,3.906,219.1959827,7.574,0.86,3309,0.34,1,B,East,2,2024-05-06
3,2024-05-13,386312.68,0,79.87,3.899,219.3683556,7.574,0.66,2864,0.23,1,B,East,5,2024-05-13
3,2024-05-20,364603.13,0,75.79,3.907,219.127216,7.574,0.16,5863,0.17,0,C,West,1,2024-05-20
3,2024-05-27,369350.6,0,84.41,3.786,218.8860765,7.574,0.07,7389,0.43,8,B,East,5,2024-05-27
3,2024-06-03,394507.84,0,84.29,3.699,218.6449369,7.574,0.64,5363,0.43,2,B,West,4,2024-06-03
3,2024-06-10,391638.75,0,84.84,3.648,218.4037974,7.574,0.03,5524,0.01,1,A,West,2,2024-06-10
3,2024-06-17,403423.34,0,86.96,3.637,218.3551748,7.574,0.59,5786,0.3,3,A,West,4,2024-06-17
3,2024-06-24,385520.71,0,84.94,3.594,218.45094,7.574,0.94,2023,0.18,5,B,East,5,2024-06-24
3,2024-07-01,368962.72,0,85.1,3.524,218.5467052,7.567,0.58,5003,0.21,0,B,East,1,2024-07-01
3,2024-07-08,395146.24,0,85.38,3.48,218.6424704,7.567,0.39,7982,0.42,8,A,East,4,2024-07-08
3,2024-07-15,373454.33,0,87.14,3.575,218.7275216,7.567,0.64,2310,0.15,8,A,West,3,2024-07-15
3,2024-07-22,360617.37,0,86.19,3.651,218.7857881,7.567,0.46,7580,0.47,7,B,South,5,2024-07-22
3,2024-07-29,345381.29,0,88.07,3.682,218.8440545,7.567,0.55,3231,0.09,5,B,East,1,2024-07-29
3,2024-08-05,409981.25,0,88.45,3.684,218.9023209,7.567,0.94,5788,0.33,3,C,South,2,2024-08-05
3,2024-08-12,380376.85,0,88.88,3.638,218.9605873,7.567,0.39,4711,0.34,1,A,East,2,2024-08-12
3,2024-08-19,379716.91,0,88.44,3.554,219.023271,7.567,0.96,6801,0.13,7,B,North,3,2024-08-19
3,2024-08-26,366367.55,0,87.67,3.523,219.0866908,7.567,0.91,7455,0.16,6,B,North,0,2024-08-26
3,2024-09-02,375988.69,0,89.12,3.533,219.1501106,7.567,0.2,2421,0.42,3,C,North,4,2024-09-02
3,2024-09-09,377347.49,1,81.72,3.546,219.2135305,7.567,0.07,3773,0.38,2,B,South,8,2024-09-09
3,2024-09-16,375629.51,0,83.63,3.526,219.3972867,7.567,0.1,5568,0.16,5,A,East,2,2024-09-16
3,2024-09-23,365248.94,0,80.19,3.467,219.7414914,7.567,0.02,2946,0.27,0,B,West,5,2024-09-23
3,2024-09-30,368477.93,0,82.58,3.355,220.085696,7.567,0.09,3186,0.03,1,B,South,3,2024-09-30
3,2024-10-07,403342.4,0,75.54,3.285,220.4299007,7.197,0.68,3834,0.1,6,B,East,4,2024-10-07
3,2024-10-14,368282.57,0,73.75,3.274,220.7486167,7.197,0.07,3564,0.24,10,A,North,1,2024-10-14
3,2024-10-21,394976.36,0,69.03,3.353,220.9144005,7.197,0.32,6944,0.04,2,B,South,5,2024-10-21
3,2024-10-28,389540.62,0,71.04,3.372,221.0801842,7.197,0.84,7685,0.42,0,B,East,3,2024-10-28
3,2024-11-04,459443.22,0,59.31,3.332,221.245968,7.197,0.02,7414,0.36,1,A,West,1,2024-11-04
3,2024-11-11,407764.25,0,61.7,3.297,221.4117517,7.197,0.81,3947,0.47,9,B,South,1,2024-11-11
3,2024-11-18,398838.97,0,63.91,3.308,221.6432852,7.197,0.28,3308,0.35,9,B,West,1,2024-11-18
3,2024-11-25,556925.19,1,68.0,3.236,221.9011185,7.197,0.12,4986,0.47,8,B,South,6,2024-11-25
3,2024-12-02,472511.32,0,54.97,3.172,222.1589519,7.197,0.7,2386,0.28,6,A,North,0,2024-12-02
3,2024-12-09,468772.8,0,49.26,3.158,222.4167852,7.197,0.63,3161,0.3,6,C,North,5,2024-12-09
3,2024-12-16,510747.62,0,57.95,3.159,222.6426418,7.197,0.88,5258,0.49,9,A,North,1,2024-12-16
3,2024-12-23,551221.21,0,53.41,3.112,222.8258628,7.197,0.74,6811,0.32,7,A,West,2,2024-12-23
3,2024-12-30,410553.88,1,48.29,3.129,223.0090839,7.197,0.8,5933,0.02,7,C,North,7,2024-12-30
3,2024-01-06,398178.21,0,52.42,3.157,223.1923049,6.833,0.28,4847,0.36,8,C,West,4,2024-01-06
3,2024-01-13,367438.62,0,51.86,3.261,223.3755259,6.833,0.18,6521,0.45,1,A,West,1,2024-01-13
3,2024-01-20,365818.61,0,56.2,3.268,223.4700552,6.833,0.75,3439,0.4,7,C,West,2,2024-01-20
3,2024-01-27,349518.1,0,58.06,3.29,223.5645845,6.833,0.81,5442,0.29,7,A,North,3,2024-01-27
3,2024-02-03,424960.66,0,59.33,3.36,223.6591137,6.833,0.99,6480,0.34,4,B,East,4,2024-02-03
3,2024-02-10,473292.47,1,51.65,3.409,223.753643,6.833,0.41,2055,0.5,4,A,West,9,2024-02-10
3,2024-02-17,475591.08,0,52.39,3.51,223.9170153,6.833,0.37,5324,0.05,3,B,East,5,2024-02-17
3,2024-02-24,418925.47,0,60.12,3.555,224.1320199,6.833,0.78,2105,0.33,4,B,West,1,2024-02-24
3,2024-03-02,469752.56,0,61.65,3.63,224.3470245,6.833,0.34,5201,0.14,1,B,North,5,2024-03-02
3,2024-03-09,445162.05,0,60.71,3.669,224.5620291,6.833,0.93,2669,0.32,1,B,North,5,2024-03-09
3,2024-03-16,411775.8,0,64.0,3.734,224.7166953,6.833,0.86,6471,0.3,4,B,North,0,2024-03-16
3,2024-03-23,413907.25,0,66.53,3.787,224.7909104,6.833,0.43,2742,0.08,10,C,South,0,2024-03-23
3,2024-03-30,407488.84,0,69.36,3.845,224.8651254,6.833,0.75,2966,0.1,2,A,North,3,2024-03-30
3,2024-04-06,503232.13,0,73.01,3.891,224.9393405,6.664,0.75,2307,0.31,0,A,East,3,2024-04-06
3,2024-04-13,420789.74,0,72.83,3.891,225.0135556,6.664,0.1,4138,0.06,8,B,West,5,2024-04-13
3,2024-04-20,434822.13,0,72.05,3.877,225.0689541,6.664,0.9,5464,0.13,1,A,East,3,2024-04-20
3,2024-04-27,394616.11,0,73.39,3.814,225.1243526,6.664,0.51,6897,0.42,9,B,South,3,2024-04-27
3,2024-05-04,439913.57,0,79.51,3.749,225.1797511,6.664,0.83,2109,0.16,1,B,East,1,2024-05-04
3,2024-05-11,431985.36,0,75.19,3.688,225.2351496,6.664,0.32,5632,0.24,3,B,West,1,2024-05-11
3,2024-05-18,418112.76,0,72.38,3.63,225.2512024,6.664,0.9,7760,0.47,1,C,West,1,2024-05-18
3,2024-05-25,413701.29,0,78.58,3.561,225.2515168,6.664,0.39,6435,0.11,6,A,North,2,2024-05-25
3,2024-06-01,432268.53,0,81.55,3.501,225.2518313,6.664,0.01,7684,0.19,9,A,South,5,2024-06-01
3,2024-06-08,446336.8,0,81.65,3.452,225.2521458,6.664,0.91,7074,0.3,0,A,South,3,2024-06-08
3,2024-06-15,442074.79,0,84.66,3.393,225.2644795,6.664,0.09,3915,0.38,10,A,East,2,2024-06-15
3,2024-06-22,419497.95,0,82.7,3.346,225.3068615,6.664,0.32,6263,0.45,1,B,North,4,2024-06-22
3,2024-06-29,422965.33,0,86.42,3.286,225.3492435,6.664,0.95,2556,0.46,10,B,North,5,2024-06-29
3,2024-07-06,411206.5,0,83.14,3.227,225.3916254,6.334,0.95,7000,0.39,4,B,North,4,2024-07-06
3,2024-07-13,416913.1,0,82.28,3.256,225.4340074,6.334,0.57,2104,0.11,1,C,West,1,2024-07-13
3,2024-07-20,432424.85,0,81.38,3.311,225.4438827,6.334,0.63,4047,0.01,8,A,South,4,2024-07-20
3,2024-07-27,389427.9,0,84.94,3.407,225.4537579,6.334,0.45,2145,0.19,3,A,East,1,2024-07-27
3,2024-08-03,419990.29,0,86.55,3.417,225.4636332,6.334,0.29,4763,0.07,8,C,East,5,2024-08-03
3,2024-08-10,391811.6,0,85.85,3.494,225.4735085,6.334,0.33,2873,0.36,10,A,East,5,2024-08-10
3,2024-08-17,394918.83,0,87.36,3.571,225.5558664,6.334,0.67,2298,0.33,0,C,North,3,2024-08-17
3,2024-08-24,412449.67,0,83.01,3.62,225.6925864,6.334,0.75,5238,0.02,0,C,South,2,2024-08-24
3,2024-08-31,408838.73,0,85.18,3.638,225.8293063,6.334,0.79,7832,0.42,0,C,South,1,2024-08-31
3,2024-09-07,408229.73,1,84.99,3.73,225.9660263,6.334,0.79,2645,0.12,3,B,West,6,2024-09-07
3,2024-09-14,407589.16,0,78.36,3.717,226.1122067,6.334,0.09,6733,0.22,8,A,West,0,2024-09-14
3,2024-09-21,414392.09,0,72.78,3.721,226.3151496,6.334,0.49,5078,0.33,7,B,West,3,2024-09-21
3,2024-09-28,389813.02,0,77.46,3.666,226.5180926,6.334,0.06,4511,0.21,6,B,East,2,2024-09-28
3,2024-10-05,443557.65,0,72.74,3.617,226.7210356,6.034,0.55,2783,0.22,0,A,East,1,2024-10-05
3,2024-10-12,410804.39,0,70.31,3.601,226.9239785,6.034,0.44,6992,0.03,2,B,South,3,2024-10-12
3,2024-10-19,424513.08,0,73.44,3.594,226.9688442,6.034,0.89,2370,0.2,8,A,West,2,2024-10-19
3,2024-10-26,405432.7,0,74.66,3.506,226.9873637,6.034,0.35,2486,0.38,8,B,East,0,2024-10-26
4,2024-02-05,2135143.87,0,43.76,2.598,126.4420645,8.623,0.12,4037,0.46,4,C,West,1,2024-02-05
4,2024-02-12,2188307.39,1,28.84,2.573,126.4962581,8.623,0.14,5196,0.21,5,A,West,8,2024-02-12
4,2024-02-19,2049860.26,0,36.45,2.54,126.5262857,8.623,0.76,3360,0.21,10,A,South,4,2024-02-19
4,2024-02-26,1925728.84,0,41.36,2.59,126.5522857,8.623,0.62,6287,0.35,5,A,South,1,2024-02-26
4,2024-03-05,1971057.44,0,43.49,2.654,126.5782857,8.623,0.1,6825,0.47,9,A,East,4,2024-03-05
4,2024-03-12,1894324.09,0,49.63,2.704,126.6042857,8.623,0.08,4261,0.13,3,A,South,5,2024-03-12
4,2024-03-19,1897429.36,0,55.19,2.743,126.6066452,8.623,0.7,4621,0.22,0,A,West,5,2024-03-19
4,2024-03-26,1762539.3,0,39.91,2.752,126.6050645,8.623,0.07,2956,0.4,4,A,South,5,2024-03-26
4,2024-04-02,1979247.12,0,48.77,2.74,126.6034839,7.896,0.82,2380,0.3,0,C,West,3,2024-04-02
4,2024-04-09,1818452.72,0,54.16,2.773,126.6019032,7.896,0.71,5649,0.06,0,C,West,2,2024-04-09
4,2024-04-16,1851519.69,0,56.23,2.81,126.5621,7.896,0.08,6893,0.31,10,B,East,5,2024-04-16
4,2024-04-23,1802677.9,0,56.87,2.805,126.4713333,7.896,0.08,2238,0.09,4,A,East,2,2024-04-23
4,2024-04-30,1817273.28,0,53.04,2.787,126.3805667,7.896,0.99,3105,0.26,4,A,East,2,2024-04-30
4,2024-05-07,2000626.14,0,56.77,2.836,126.2898,7.896,0.37,3386,0.26,6,B,West,2,2024-05-07
4,2024-05-14,1875597.28,0,62.35,2.845,126.2085484,7.896,0.37,4552,0.44,1,B,South,1,2024-05-14
4,2024-05-21,1903752.6,0,67.4,2.82,126.1843871,7.896,0.81,4249,0.23,5,C,East,4,2024-05-21
4,2024-05-28,1857533.7,0,67.73,2.756,126.1602258,7.896,0.95,3527,0.14,1,A,East,4,2024-05-28
4,2024-06-04,1903290.58,0,70.83,2.701,126.1360645,7.896,0.99,3667,0.12,9,B,South,3,2024-06-04
4,2024-06-11,1870619.23,0,78.45,2.668,126.1119032,7.896,0.75,6132,0.44,4,B,South,5,2024-06-11
4,2024-06-18,1929736.35,0,81.53,2.635,126.114,7.896,0.38,4691,0.09,3,C,East,3,2024-06-18
4,2024-06-25,1846651.95,0,81.1,2.654,126.1266,7.896,0.08,5672,0.21,10,B,West,2,2024-06-25
4,2024-07-02,1881337.21,0,73.66,2.668,126.1392,7.372,0.78,3996,0.09,9,B,West,0,2024-07-02
4,2024-07-09,1812208.22,0,80.35,2.637,126.1518,7.372,0.56,3425,0.39,4,B,East,0,2024-07-09
4,2024-07-16,1898427.66,0,78.53,2.621,126.1498065,7.372,0.42,4812,0.24,1,C,South,2,2024-07-16
4,2024-07-23,1848426.78,0,79.78,2.612,126.1283548,7.372,0.91,5247,0.18,7,A,West,5,2024-07-23
4,2024-07-30,1796637.61,0,80.7,2.65,126.1069032,7.372,0.11,4592,0.18,7,A,South,4,2024-07-30
4,2024-08-06,1907638.58,0,76.53,2.64,126.0854516,7.372,0.49,3490,0.43,5,B,North,3,2024-08-06
